air_temperature,humidity,rain_intensity,interval_rain,total_rain,wind_speed,solar_radiation,sulfur_solo,ph_solo,sulphates_solo,quality,review,vine_zones
27.0,64.625,0.0,0.0,9.450000000000001,3.391666666666667,166.58333333333334,22.0,5.17,0.66,6,4.0,12.0
26.0,65.52,0.0,0.0,9.716000000000001,3.5239999999999996,72.04,54.0,5.15,0.89,6,4.0,12.0
24.0,59.875,0.0,0.0,9.633333333333335,2.725,112.0,50.0,5.08,0.6,5,3.0,7.0
26.0,54.5,0.0,0.0,8.3,2.6833333333333336,87.5,29.0,4.88,0.82,8,5.0,12.0
29.0,50.791666666666664,0.0,0.0,8.3,3.0,117.54166666666667,27.0,5.0600000000000005,0.68,6,4.0,13.0
26.0,62.291666666666664,0.075,0.09999999999999999,8.9625,3.1750000000000003,164.33333333333334,43.0,4.95,0.68,7,5.0,13.0
27.0,54.96,0.0,0.032,8.52,3.2960000000000003,49.56,19.0,5.23,0.63,7,5.0,12.0
30.0,54.416666666666664,0.0,0.016666666666666666,9.420833333333333,3.375,97.33333333333333,27.0,5.57,0.84,7,5.0,13.0
26.0,60.75,0.024999999999999998,0.041666666666666664,10.533333333333333,3.2416666666666667,50.041666666666664,31.0,5.23,0.56,6,4.0,12.0
13.0,60.333333333333336,0.024999999999999998,0.016666666666666666,10.7125,3.35,165.29166666666666,72.0,5.1,0.73,5,3.0,6.0
15.0,78.125,0.19999999999999998,0.14166666666666666,11.504166666666668,2.4625,67.79166666666667,16.0,5.220000000000001,0.72,5,3.0,6.0
28.0,52.48,0.07200000000000001,0.036000000000000004,9.936,2.56,36.48,27.0,5.2,0.56,6,4.0,12.0
26.0,69.29166666666667,0.075,0.10416666666666667,10.491666666666667,2.620833333333333,38.916666666666664,35.0,5.1,0.61,6,4.0,13.0
28.0,75.66666666666667,0.0,0.0,13.395833333333334,3.1458333333333335,75.79166666666667,35.0,5.1,0.61,6,4.0,12.0
29.0,75.66666666666667,0.0,0.0,13.183333333333332,3.466666666666667,186.16666666666666,26.0,5.0600000000000005,1.06,6,4.0,12.0
27.0,78.45833333333333,0.024999999999999998,0.004166666666666667,12.804166666666667,2.1166666666666667,27.125,35.0,5.4399999999999995,0.63,6,4.0,13.0
29.0,73.16,0.0,0.0,14.44,3.448,75.12,22.0,5.26,0.74,7,5.0,12.0
21.0,63.875,0.0,0.0,14.449999999999998,4.620833333333334,88.0,67.0,5.5,0.63,5,3.0,9.0
31.0,54.625,0.0,0.0,14.449999999999998,6.8999999999999995,82.91666666666667,19.0,5.220000000000001,0.69,8,5.0,13.0
15.0,45.166666666666664,0.0,0.0,14.449999999999998,4.8,114.20833333333333,22.0,5.37,0.58,5,3.0,7.0
14.0,47.583333333333336,0.0,0.0,14.449999999999998,2.720833333333333,140.83333333333334,65.0,5.279999999999999,0.58,5,3.0,11.0
32.0,84.70833333333333,0.0,0.0,14.429166666666665,2.191666666666667,117.625,22.0,5.26,0.74,7,5.0,12.0
9.0,81.2,0.0,0.0,14.4,4.556,138.6,47.0,5.25,0.57,3,2.0,2.0
30.0,84.79166666666667,0.0,0.0,14.387499999999998,2.1791666666666667,144.75,23.0,5.35,0.61,6,4.0,12.0
13.0,79.79166666666667,0.125,0.09583333333333333,13.929166666666665,45.84166666666666,164.875,19.0,5.26,0.61,5,3.0,9.0
17.0,86.66666666666667,0.25,0.26666666666666666,10.975,50.67916666666667,19.0,25.0,5.18,0.61,5,3.0,11.0
24.0,72.41666666666667,0.024999999999999998,0.041666666666666664,9.933333333333332,4.695833333333334,95.875,129.0,5.08,0.53,5,3.0,8.0
30.0,58.68,0.0,0.0,9.132,4.716,113.08,15.0,4.98,0.7,6,4.0,13.0
19.0,52.458333333333336,0.0,0.0,8.741666666666665,3.266666666666667,119.83333333333333,26.0,5.48,0.91,5,3.0,10.0
29.0,68.29166666666667,0.024999999999999998,0.004166666666666667,13.345833333333333,4.383333333333334,87.54166666666667,51.0,5.16,0.72,6,4.0,12.0
32.0,62.625,0.15,0.4416666666666667,15.0875,4.9375,227.75,18.0,5.32,0.79,6,4.0,12.0
31.0,58.75,1.375,0.15,14.158333333333333,4.358333333333333,126.0,21.0,5.17,0.62,6,4.0,12.0
22.0,63.28,0.0,0.0,14.284,4.948,109.28,48.0,5.2,0.58,5,3.0,11.0
19.0,64.20833333333333,0.024999999999999998,0.5208333333333334,15.695833333333333,5.045833333333333,115.29166666666667,47.0,5.05,0.61,5,3.0,7.0
27.0,76.375,0.6749999999999999,0.325,20.295833333333334,4.579166666666667,58.75,52.0,5.2,0.71,6,4.0,12.0
29.0,69.08333333333333,0.0,0.024999999999999998,20.083333333333332,5.058333333333334,142.91666666666666,68.0,5.15,0.82,6,4.0,13.0
19.0,75.58333333333333,0.024999999999999998,0.19583333333333333,20.195833333333333,6.3,86.0,14.0,5.26,0.79,5,3.0,9.0
32.0,73.12,0.072,0.06,22.164,3.844,85.52,24.0,5.2,0.89,6,4.0,12.0
18.0,60.291666666666664,0.024999999999999998,0.016666666666666666,20.045833333333334,2.3916666666666666,103.79166666666667,28.0,5.140000000000001,0.6,5,3.0,8.0
17.0,52.875,0.049999999999999996,0.05833333333333333,19.620833333333334,2.975,173.95833333333334,16.0,5.279999999999999,0.7,5,3.0,10.0
32.0,80.75,0.075,0.10833333333333334,20.6875,4.3,42.708333333333336,20.0,5.18,1.06,6,4.0,13.0
15.0,69.70833333333333,0.024999999999999998,0.04583333333333334,22.950000000000003,3.0041666666666664,90.625,28.0,5.140000000000001,0.6,5,3.0,11.0
31.0,75.68,0.0,0.0,24.848000000000003,3.088,123.96,31.0,5.1899999999999995,0.7,6,4.0,13.0
19.0,68.66666666666667,0.0,0.0,25.150000000000002,3.033333333333333,126.45833333333333,23.0,5.12,0.66,5,3.0,6.0
30.0,62.583333333333336,0.0,0.0,22.333333333333332,4.595833333333333,66.95833333333333,17.0,5.15,0.92,8,5.0,12.0
15.0,61.791666666666664,0.0,0.05416666666666667,25.75,3.3208333333333333,71.58333333333333,18.0,5.04,1.05,5,3.0,5.0
14.0,64.875,0.0,0.0,25.09583333333333,3.3208333333333333,48.375,18.0,5.04,1.06,5,3.0,10.0
32.0,77.08,0.096,0.084,26.172000000000004,3.028,20.76,24.0,5.0600000000000005,0.66,6,4.0,13.0
24.0,78.25,0.0,0.029166666666666664,27.241666666666664,2.504166666666667,72.29166666666667,17.0,5.17,0.47,5,3.0,9.0
13.0,84.08333333333333,0.0,0.0,27.349999999999998,2.441666666666667,32.833333333333336,17.0,5.17,0.47,5,3.0,5.0
27.0,88.16666666666667,0.0,0.0,27.349999999999998,2.066666666666667,98.66666666666667,14.0,5.17,0.42,6,4.0,13.0
26.0,90.125,0.0,0.0,27.349999999999998,2.308333333333333,177.54166666666666,67.0,5.32,0.92,7,5.0,13.0
29.0,84.29166666666667,0.0,0.0,24.362499999999997,2.6916666666666664,196.58333333333334,26.0,5.34,0.75,6,4.0,12.0
28.0,86.48,0.0,0.0,27.052,1.44,97.64,56.0,5.3100000000000005,0.67,6,4.0,12.0
30.0,88.66666666666667,0.775,0.4875,31.7375,2.0083333333333333,123.91666666666667,25.0,5.34,0.79,7,5.0,13.0
26.0,94.5,0.65,0.6875,30.204166666666666,2.8083333333333336,20.541666666666668,27.0,5.32,0.9,7,5.0,12.0
31.0,97.5,0.3,0.31666666666666665,34.025,1.5374999999999999,7.791666666666667,81.0,5.48,0.74,6,4.0,12.0
32.0,95.08333333333333,4.175,0.42083333333333334,25.3125,1.9791666666666667,198.58333333333334,91.0,5.4399999999999995,0.55,6,4.0,13.0
32.0,89.56,0.048,0.02,25.04,2.112,72.84,16.0,5.15,0.65,8,5.0,12.0
25.0,92.625,0.0,0.2791666666666667,25.075,2.7875,103.33333333333333,38.0,5.43,0.65,6,4.0,12.0
15.0,76.54166666666667,1.4749999999999999,0.3666666666666667,26.304166666666664,6.508333333333333,165.08333333333334,113.0,5.32,0.79,5,3.0,9.0
27.0,43.833333333333336,0.024999999999999998,0.07916666666666666,29.425,5.5,103.29166666666667,16.0,5.15,0.65,8,5.0,13.0
29.0,43.541666666666664,0.0,0.0,27.579166666666666,4.783333333333333,272.2916666666667,81.0,5.48,0.74,6,4.0,12.0
32.0,41.28,0.0,0.0,26.624000000000002,3.452,82.48,38.0,5.43,0.65,6,4.0,12.0
32.0,72.25,0.0,0.0,29.75,3.545833333333333,342.875,76.0,5.17,0.85,7,5.0,12.0
32.0,82.125,0.0,0.0,27.579166666666666,3.529166666666667,106.875,76.0,5.17,0.85,7,5.0,13.0
32.0,80.04166666666667,0.0,0.0,29.75,3.75,153.5,24.0,5.18,1.04,7,5.0,13.0
30.0,77.79166666666667,0.0,0.0,29.75,4.9624999999999995,65.58333333333333,22.0,5.21,1.05,7,5.0,13.0
31.0,70.56,0.0,0.0,28.708000000000002,3.6719999999999997,370.6,26.0,5.16,0.78,7,5.0,13.0
32.0,68.08333333333333,0.0,0.0,29.75,2.1666666666666665,90.5,21.0,5.25,1.02,7,5.0,12.0
31.0,60.958333333333336,0.0,0.0,18.895833333333332,3.1333333333333333,204.25,13.0,5.17,0.71,6,4.0,12.0
28.0,67.5,0.775,0.30416666666666664,27.7375,4.633333333333334,115.41666666666667,62.0,5.18,0.63,6,4.0,12.0
31.0,58.333333333333336,0.0,0.0,29.75,4.870833333333334,183.91666666666666,43.0,5.04,0.68,7,5.0,13.0
18.0,80.36,0.168,0.192,29.244,4.796,29.72,43.0,5.02,0.61,5,3.0,11.0
32.0,94.58333333333333,1.125,0.6625,29.1375,4.141666666666667,41.0,62.0,5.18,0.63,6,4.0,12.0
30.0,93.83333333333333,1.225,0.7000000000000001,24.5625,3.8958333333333335,11.958333333333334,49.0,5.029999999999999,0.81,6,4.0,13.0
30.0,82.16666666666667,0.225,0.2625,4.4125000000000005,4.0375000000000005,56.0,15.0,5.09,0.66,7,5.0,13.0
30.0,78.33333333333333,0.0,0.0,5.075,2.8833333333333333,406.5833333333333,15.0,5.09,0.66,7,5.0,13.0
14.0,81.04,0.0,0.0,5.112,2.844,82.0,151.0,5.3100000000000005,1.14,5,3.0,8.0
31.0,78.33333333333333,0.0,0.0,5.495833333333334,2.8791666666666664,375.6666666666667,14.0,5.25,0.74,6,4.0,13.0
-4.0,72.54166666666667,0.0,0.0,5.691666666666666,2.6125000000000003,147.54166666666666,16.0,5.16,0.63,3,2.0,3.0
27.0,74.875,0.0,0.0375,10.016666666666667,2.858333333333333,189.54166666666666,32.0,5.220000000000001,0.68,6,4.0,13.0
20.0,75.66666666666667,0.5750000000000001,0.7916666666666666,8.237499999999999,2.6916666666666664,124.04166666666667,106.0,5.359999999999999,0.78,5,3.0,7.0
28.0,74.04,0.0,0.044000000000000004,9.84,2.5839999999999996,67.2,33.0,5.42,0.9,6,4.0,12.0
18.0,79.20833333333333,0.0,0.0,11.183333333333332,3.091666666666667,209.20833333333334,43.0,5.48,0.64,5,3.0,7.0
18.0,72.29166666666667,0.0,0.0,9.870833333333332,2.1958333333333333,152.75,133.0,5.38,0.99,5,3.0,11.0
15.0,67.0,0.0,0.15,11.799999999999999,3.216666666666667,89.95833333333333,142.0,5.220000000000001,0.55,5,3.0,6.0
21.0,61.416666666666664,0.09999999999999999,0.3416666666666666,12.033333333333333,3.8958333333333335,134.95833333333334,116.0,5.23,0.64,5,3.0,10.0
24.0,84.83333333333333,1.325,1.1500000000000001,26.245833333333334,4.325,112.0,53.0,5.24,0.67,5,3.0,10.0
19.0,78.6,0.024,0.272,32.532000000000004,3.628,115.92,106.0,5.359999999999999,0.78,5,3.0,6.0
32.0,81.41666666666667,0.049999999999999996,0.041666666666666664,33.766666666666666,2.2833333333333337,119.54166666666667,85.0,5.390000000000001,0.77,6,4.0,12.0
26.0,65.125,0.47500000000000003,0.5666666666666667,23.512500000000003,2.9291666666666667,77.45833333333333,55.0,5.34,0.75,6,4.0,12.0
17.0,65.5,0.09999999999999999,0.09166666666666667,15.420833333333334,4.2625,158.95833333333334,33.0,5.09,0.57,5,3.0,11.0
29.0,57.625,0.425,0.04583333333333334,14.516666666666666,4.4625,153.33333333333334,28.0,5.41,0.87,6,4.0,13.0
15.0,52.6,0.0,0.04800000000000001,11.536,3.592,122.04,42.0,5.16,0.61,5,3.0,11.0
18.0,53.583333333333336,0.049999999999999996,0.14166666666666666,15.945833333333333,4.495833333333334,294.6666666666667,42.0,5.16,0.61,5,3.0,7.0
26.0,63.625,0.0,0.21666666666666667,14.758333333333333,6.820833333333333,71.04166666666667,33.0,5.220000000000001,0.66,6,4.0,13.0
29.0,72.70833333333333,1.45,0.3125,11.125,3.9166666666666665,183.95833333333334,32.0,5.279999999999999,0.56,6,4.0,12.0
29.0,65.125,0.125,0.125,18.191666666666666,2.4916666666666667,138.70833333333334,28.0,5.41,0.87,6,4.0,12.0
21.0,74.04,0.336,0.368,9.72,2.488,55.36,33.0,5.09,0.57,5,3.0,8.0
25.0,62.541666666666664,0.024999999999999998,0.016666666666666666,6.120833333333334,2.595833333333333,192.75,13.0,5.37,0.77,6,4.0,12.0
30.0,65.375,0.19999999999999998,0.06666666666666667,7.379166666666666,3.2916666666666665,158.91666666666666,35.0,5.2,0.66,7,5.0,13.0
21.0,69.79166666666667,0.0,0.0625,3.8041666666666667,3.129166666666667,196.58333333333334,17.0,5.220000000000001,0.62,5,3.0,11.0
16.0,65.875,0.049999999999999996,0.07916666666666666,2.5,3.7541666666666664,126.04166666666667,47.0,5.26,0.67,5,3.0,7.0
28.0,74.2,0.0,0.012000000000000002,1.976,2.8680000000000003,147.44,17.0,5.21,0.73,6,4.0,13.0
23.0,61.916666666666664,0.0,0.0,2.0375,2.9916666666666667,232.54166666666666,20.0,5.12,0.59,5,3.0,7.0
25.0,57.791666666666664,0.0,0.0,2.2624999999999997,2.908333333333333,237.91666666666666,53.0,5.0600000000000005,0.72,6,4.0,13.0
30.0,64.70833333333333,0.0,0.0,2.15,3.6875,296.625,15.0,4.859999999999999,0.79,6,4.0,12.0
18.0,63.041666666666664,0.0,0.0,2.15,3.0583333333333336,149.5,106.0,5.08,0.59,5,3.0,8.0
27.0,64.32,0.0,0.0,2.096,2.18,324.36,28.0,5.45,0.78,6,4.0,13.0
26.0,71.08333333333333,0.0,0.0,2.15,2.7083333333333335,414.75,21.0,5.26,0.86,6,4.0,13.0
26.0,73.79166666666667,0.0,0.0,2.15,1.9875,121.95833333333333,69.0,5.12,0.75,6,4.0,13.0
28.0,73.29166666666667,0.0,0.0,2.15,2.2416666666666667,416.4166666666667,25.0,5.27,0.61,6,4.0,12.0
30.0,62.958333333333336,0.0,0.0,2.0375,1.8833333333333335,113.625,25.0,5.33,0.56,6,4.0,12.0
31.0,68.16,0.0,0.0,2.096,3.04,167.6,45.0,5.1899999999999995,0.73,6,4.0,12.0
26.0,74.20833333333333,0.0,0.0,2.15,3.525,120.45833333333333,44.0,5.12,0.74,6,4.0,13.0
19.0,81.5,0.0,0.0,2.15,4.3,129.91666666666666,96.0,5.74,0.62,5,3.0,8.0
15.0,74.33333333333333,0.0,0.0,7.383333333333333,3.7916666666666665,93.79166666666667,23.0,4.92,0.74,5,3.0,7.0
18.0,69.83333333333333,0.225,0.6458333333333334,4.645833333333333,2.408333333333333,231.45833333333334,23.0,4.92,0.74,5,3.0,11.0
26.0,83.83333333333333,0.35000000000000003,0.4375,10.762500000000001,2.2416666666666667,71.58333333333333,17.0,5.07,0.56,6,4.0,13.0
23.0,83.6,0.0,0.004,15.26,2.1319999999999997,265.92,23.0,4.92,0.74,5,3.0,6.0
26.0,79.33333333333333,0.0,0.0,15.454166666666666,2.975,53.625,17.0,5.07,0.56,6,4.0,13.0
32.0,80.83333333333333,0.0,0.0,15.625,3.4416666666666664,153.70833333333334,47.0,5.3,0.68,6,4.0,12.0
15.0,86.58333333333333,0.024999999999999998,0.10833333333333334,15.370833333333332,6.266666666666667,215.08333333333334,19.0,5.140000000000001,0.57,5,3.0,6.0
24.0,83.54166666666667,0.0,0.0,15.25,3.8666666666666667,134.0,121.0,5.23,0.58,5,3.0,5.0
13.0,77.04,0.0,0.0,15.58,2.8280000000000003,283.28,110.0,5.08,0.61,5,3.0,5.0
29.0,76.5,0.0,0.4083333333333334,15.441666666666668,4.720833333333333,148.54166666666666,60.0,5.3100000000000005,0.61,6,4.0,13.0
32.0,74.75,0.0,0.0,16.854166666666668,4.120833333333334,172.0,47.0,5.3,0.68,6,4.0,12.0
16.0,80.45833333333333,0.0,0.12083333333333333,17.516666666666666,5.679166666666667,96.33333333333333,19.0,5.140000000000001,0.57,5,3.0,7.0
31.0,91.0,0.35000000000000003,0.35833333333333334,15.416666666666666,6.854166666666667,149.0,15.0,5.32,0.6,6,4.0,13.0
29.0,90.4,0.28800000000000003,0.156,15.075999999999999,6.0760000000000005,24.12,15.0,5.32,0.6,6,4.0,12.0
31.0,87.625,0.9,0.48333333333333334,12.0875,5.029166666666667,89.25,20.0,5.3100000000000005,0.79,6,4.0,12.0
29.0,91.29166666666667,0.19999999999999998,0.35833333333333334,12.616666666666667,4.366666666666666,65.95833333333333,42.0,5.57,0.57,6,4.0,13.0
29.0,91.875,0.0,0.0,13.112499999999999,3.8166666666666664,160.33333333333334,37.0,5.32,0.91,6,4.0,13.0
28.0,89.75,0.0,0.0,13.700000000000001,3.3541666666666665,81.16666666666667,42.0,5.57,0.57,6,4.0,13.0
22.0,87.44,0.72,0.708,16.68,4.78,53.32,28.0,5.140000000000001,0.61,5,3.0,9.0
13.0,95.66666666666667,1.375,2.004166666666667,11.225,5.9375,15.666666666666666,47.0,5.3,0.56,4,2.0,4.0
26.0,97.625,0.15,0.8791666666666668,8.05,5.254166666666666,43.541666666666664,78.0,5.1899999999999995,0.7,6,4.0,12.0
25.0,79.45833333333333,0.0,0.0,10.933333333333335,3.4499999999999997,153.66666666666666,46.0,5.2,0.8,6,4.0,13.0
4.0,77.91666666666667,0.39999999999999997,0.15416666666666667,12.825000000000001,5.05,118.91666666666667,14.0,5.34,0.52,4,2.0,1.0
17.0,77.6,0.0,0.0,13.568,4.004,247.16,111.0,5.3,0.6,5,3.0,5.0
24.0,72.16666666666667,0.0,0.0,15.991666666666667,2.7375000000000003,251.70833333333334,110.0,5.29,0.6,5,3.0,10.0
26.0,55.625,0.5,0.24583333333333335,16.045833333333334,3.3541666666666665,227.125,40.0,5.140000000000001,0.51,6,4.0,13.0
24.0,80.0,0.65,0.9208333333333334,25.933333333333334,6.1375,72.45833333333333,14.0,5.1899999999999995,0.44,5,3.0,11.0
15.0,79.95833333333333,0.0,0.0,27.620833333333334,7.458333333333333,200.54166666666666,14.0,5.1899999999999995,0.44,5,3.0,10.0
17.0,80.2,0.0,0.0,27.868,3.8640000000000003,473.64,15.0,5.1899999999999995,0.43,5,3.0,10.0
25.0,64.75,0.0,0.0,29.0125,1.75,68.75,21.0,4.98,0.66,7,5.0,13.0
25.0,40.75,0.47500000000000003,0.041666666666666664,27.34583333333333,2.6374999999999997,436.0416666666667,80.0,5.3,0.76,7,5.0,13.0
31.0,43.75,0.0,0.0,28.104166666666668,2.8125,52.0,38.0,5.470000000000001,0.66,6,4.0,12.0
26.0,61.833333333333336,0.0,0.012499999999999999,28.3,4.516666666666667,353.6666666666667,47.0,5.12,1.02,7,5.0,12.0
19.0,53.375,0.0,0.0,28.704166666666666,1.9916666666666665,187.20833333333334,102.0,5.26,0.59,5,3.0,11.0
28.0,60.6,0.0,0.0,28.535999999999998,1.68,295.16,50.0,5.720000000000001,0.74,8,5.0,13.0
25.0,67.58333333333333,0.0,0.041666666666666664,27.958333333333332,2.533333333333333,290.2916666666667,13.0,5.05,0.74,7,5.0,12.0
23.0,54.375,0.0,0.0,25.541666666666668,1.4541666666666666,263.0833333333333,75.0,5.35,0.57,5,3.0,8.0
30.0,69.70833333333333,0.0,0.0,21.766666666666666,1.9833333333333334,174.79166666666666,149.0,5.12,0.5,6,4.0,13.0
14.0,54.916666666666664,0.0,0.0,3.6166666666666667,3.5708333333333333,463.375,75.0,5.35,0.57,5,3.0,7.0
24.0,48.92,0.0,0.0,3.224,1.52,94.28,43.0,5.29,0.58,5,3.0,11.0
23.0,72.0,0.0,0.0,3.358333333333334,2.1708333333333334,539.7083333333334,38.0,5.4,0.53,5,3.0,10.0
16.0,57.333333333333336,0.0,0.0,3.1,1.0250000000000001,97.95833333333333,109.0,5.27,0.57,5,3.0,5.0
31.0,45.875,0.0,0.0,3.358333333333334,1.8125,408.0,24.0,5.04,0.6,6,4.0,12.0
26.0,54.625,0.0,0.0,6.441666666666666,1.95,157.16666666666666,18.0,5.09,0.63,6,4.0,12.0
27.0,48.8,0.0,0.0,6.16,2.22,396.4,30.0,5.2,0.48,6,4.0,13.0
26.0,48.041666666666664,0.0,0.0,8.1,2.2958333333333334,220.16666666666666,22.0,5.0,0.7,6,4.0,12.0
-4.0,73.25,0.27499999999999997,0.7958333333333334,10.554166666666667,2.0500000000000003,140.33333333333334,23.0,5.26,0.47,4,2.0,1.0
27.0,79.83333333333333,1.025,0.8875000000000001,13.520833333333334,1.6541666666666668,271.4583333333333,35.0,5.1,0.56,6,4.0,13.0
15.0,72.0,0.0,0.0,23.224999999999998,2.2291666666666665,296.4583333333333,14.0,5.3,0.52,5,3.0,11.0
26.0,70.92,0.0,0.008,23.408,1.844,96.12,35.0,5.1,0.56,6,4.0,13.0
27.0,83.95833333333333,0.35000000000000003,1.5875000000000001,36.05416666666667,2.1750000000000003,132.125,63.0,5.17,0.62,6,4.0,12.0
30.0,75.625,0.375,0.11666666666666665,45.32083333333333,2.2041666666666666,153.375,24.0,5.3100000000000005,0.59,6,4.0,13.0
27.0,64.58333333333333,0.0,0.0,42.520833333333336,2.8791666666666664,337.5416666666667,20.0,5.34,0.79,7,5.0,13.0
29.0,62.833333333333336,0.0,0.016666666666666666,45.225,2.1166666666666667,78.41666666666667,52.0,5.3100000000000005,0.53,6,4.0,12.0
32.0,63.92,0.0,0.004,43.18,2.6919999999999997,235.96,65.0,5.32,0.64,6,4.0,13.0
26.0,59.083333333333336,0.0,0.004166666666666667,45.22083333333333,1.7874999999999999,330.25,39.0,5.5600000000000005,0.52,6,4.0,13.0
21.0,74.70833333333333,0.625,1.275,52.5375,1.6166666666666665,429.0416666666667,57.0,5.390000000000001,0.54,5,3.0,10.0
14.0,71.41666666666667,0.0,0.0,45.237500000000004,1.2208333333333334,65.20833333333333,16.0,4.98,0.54,5,3.0,7.0
32.0,79.25,1.3500000000000003,1.4083333333333332,54.49583333333334,1.6333333333333335,328.7083333333333,29.0,5.32,0.6,6,4.0,13.0
20.0,89.28,0.21600000000000003,0.524,81.492,0.98,253.72,29.0,5.26,0.74,5,3.0,10.0
32.0,70.04166666666667,0.0,0.0,84.425,1.375,58.416666666666664,103.0,4.87,1.36,6,4.0,13.0
20.0,55.416666666666664,0.0,0.0,83.23333333333333,1.5666666666666667,335.7083333333333,71.0,5.5,0.57,5,3.0,8.0
21.0,60.041666666666664,0.0,0.0,87.55000000000001,1.9749999999999999,189.66666666666666,71.0,5.5,0.57,5,3.0,8.0
29.0,68.0,0.0,0.0,83.98333333333333,1.8916666666666666,389.75,28.0,5.029999999999999,0.93,6,4.0,13.0
18.0,68.8,0.024,0.004,85.4,1.4280000000000002,170.12,17.0,5.13,0.7,5,3.0,6.0
15.0,61.125,0.0,0.03333333333333333,87.12083333333334,2.1875,172.41666666666666,16.0,5.09,0.8,5,3.0,8.0
16.0,67.16666666666667,0.0,0.07083333333333333,90.98333333333333,2.2375000000000003,247.20833333333334,112.0,5.27,0.61,5,3.0,10.0
19.0,71.66666666666667,0.09999999999999999,0.04583333333333334,88.65416666666665,1.9291666666666665,114.70833333333333,104.0,5.279999999999999,0.62,5,3.0,10.0
14.0,64.95833333333333,0.39999999999999997,0.32083333333333336,91.92083333333333,2.5875,150.625,32.0,5.13,0.55,5,3.0,10.0
29.0,55.625,0.0,0.0,88.39999999999999,2.595833333333333,314.4166666666667,45.0,5.49,0.96,6,4.0,12.0
16.0,73.48,0.0,0.0,86.82800000000002,2.8080000000000003,312.76,58.0,5.46,0.72,5,3.0,10.0
14.0,77.41666666666667,0.0,0.0,91.67500000000001,1.6708333333333334,125.66666666666667,58.0,5.46,0.72,5,3.0,10.0
18.0,72.20833333333333,0.0,0.0,88.39999999999999,2.4,400.5833333333333,15.0,5.359999999999999,0.49,5,3.0,11.0
24.0,70.16666666666667,0.125,0.25,92.22500000000001,1.7,43.625,15.0,5.359999999999999,0.49,5,3.0,10.0
25.0,81.58333333333333,0.049999999999999996,0.3125,98.85833333333333,1.4875,84.45833333333333,31.0,5.27,0.6,6,4.0,12.0
21.0,77.36,0.048,0.11599999999999999,126.044,1.88,391.8,84.0,5.21,0.61,5,3.0,8.0
31.0,43.083333333333336,0.0,0.0,97.77916666666665,2.9791666666666665,280.2083333333333,31.0,5.27,0.6,6,4.0,12.0
17.0,60.083333333333336,1.0,0.8208333333333333,360.5625,1.6916666666666667,372.0,19.0,5.25,0.63,5,3.0,7.0
26.0,55.541666666666664,0.0,0.0,101.92916666666666,1.875,190.95833333333334,43.0,5.32,0.57,6,4.0,13.0
-7.0,69.41666666666667,0.0,0.0,97.80416666666666,2.891666666666667,123.83333333333333,86.0,5.43,0.64,4,2.0,1.0
24.0,67.88,0.0,0.0,117.524,3.5840000000000005,329.32,102.0,5.27,0.58,5,3.0,9.0
21.0,67.25,0.0,0.16666666666666666,102.99166666666666,4.875,286.9166666666667,33.0,5.27,0.55,5,3.0,10.0
17.0,77.95833333333333,0.0,0.19999999999999998,106.33749999999999,1.7,129.25,147.0,5.24,0.53,5,3.0,10.0
19.0,70.625,0.47500000000000003,0.7583333333333333,113.42916666666667,1.9333333333333333,312.6666666666667,145.0,5.24,0.53,5,3.0,10.0
27.0,70.375,0.0,0.0,108.675,1.5666666666666667,207.0,23.0,5.35,0.65,7,5.0,13.0
31.0,78.92,0.0,0.0,110.064,2.64,336.96,57.0,5.18,1.36,6,4.0,13.0
15.0,77.75,0.45,0.3416666666666666,108.91250000000001,2.779166666666667,212.91666666666666,40.0,5.390000000000001,0.62,5,3.0,8.0
14.0,74.54166666666667,0.19999999999999998,0.975,180.17916666666667,2.2208333333333337,200.33333333333334,68.0,5.46,0.63,5,3.0,8.0
18.0,61.541666666666664,0.0,0.0,128.97916666666666,2.4166666666666665,152.5,40.0,5.390000000000001,0.62,5,3.0,10.0
19.0,83.58333333333333,0.0,0.0,128.36666666666667,4.1,159.04166666666666,68.0,5.46,0.63,5,3.0,9.0
23.0,74.08,0.0,0.0,119.04799999999999,2.492,343.64,40.0,5.390000000000001,0.62,5,3.0,10.0
32.0,61.75,0.0,0.0,117.58749999999999,1.8625,402.4166666666667,11.0,5.37,0.69,7,5.0,12.0
21.0,68.25,0.0,0.0,243.9,2.1791666666666667,384.0,20.0,5.4,0.63,5,3.0,9.0
-5.0,58.708333333333336,0.0,0.0,148.82500000000002,1.7458333333333333,216.25,14.0,5.32,0.58,4,2.0,2.0
31.0,55.541666666666664,0.0,0.0,122.89999999999999,2.1750000000000003,145.83333333333334,28.0,5.33,0.67,7,5.0,12.0
32.0,59.4,0.0,0.0,114.104,1.1320000000000001,286.88,148.0,5.16,0.57,6,4.0,13.0
16.0,62.75,0.17500000000000002,0.4375,120.53749999999998,2.2083333333333335,80.95833333333333,32.0,4.890000000000001,0.5,5,3.0,7.0
18.0,90.375,1.5999999999999999,1.2083333333333333,133.54166666666666,2.066666666666667,81.41666666666667,155.0,5.41,0.67,5,3.0,10.0
19.0,96.58333333333333,0.0,0.0,135.70000000000002,2.4458333333333333,186.375,71.0,4.98,0.84,5,3.0,7.0
25.0,87.29166666666667,0.0,0.0,158.53333333333333,3.8125,127.04166666666667,30.0,5.12,0.54,6,4.0,12.0
